Word	Frequency	Diversity	Clusters	Synsets
intermediate	3	0.21012924368390515	2	4
tumble	3	0.1655026127681735	2	13
proletariat	3	0.11545763423401967	2	1
gee	3	0.1862084540875313	2	3
liberalism	3	0.06839845984434915	2	2
sermon	3	0.10850134490575614	2	2
disapprove	3	0.10757910528296226	2	2
muddle	3	0.16528980219722486	2	4
lincoln	3	0.1479537096899203	2	3
charitable	3	0.09794510469702422	2	3
inland	3	0.14369551281375517	2	2
moonlight	3	0.1669259250486638	2	2
commerce	3	0.17875669475360853	2	3
financier	3	0.11246661585840194	2	2
consultant	3	0.18334152729150507	2	1
nostalgically	3	0.13896553943305734	2	1
buffet	3	0.15555455255975556	2	5
knot	3	0.16524673326211917	2	10
beforehand	3	0.11588078886403697	2	2
subdivision	3	0.11440948695801667	2	5
denigration	3	0.15341110098120095	2	3
deride	3	0.09518297921384271	2	1
coward	3	0.08679553774644751	2	2
sweat	3	0.10177066495273486	2	5
nostril	3	0.07773442904125949	2	1
swell	3	0.16685517758083546	2	11
swirl	3	0.10953639436673505	2	3
milky	3	0.09391488864786264	2	1
landlady	3	0.14519924330596998	2	1
redesign	3	0.11894941056420656	2	1
template	3	0.13679828480839987	2	1
burial	3	0.16705846857175613	2	2
voucher	3	0.09035183144315877	2	3
showroom	3	0.09250190154774048	2	1
disadvantage	3	0.16216664096026603	2	2
savings	3	0.07958205453582227	2	15
instruct	3	0.18035888077249929	2	3
breaks	3	0.12384051301095178	2	75
talleyrand	3	0.12442374468024693	2	1
inferno	3	0.09335825224085843	2	3
activate	3	0.15989488421620882	2	5
buyout	3	0.10032741533388523	2	1
quoted	3	0.18243649292744177	2	4
publicly	3	0.09926665490411024	2	2
willis	3	0.11491906491776645	2	1
connolly	3	0.18458499838328205	2	1
calmer	3	0.2322811133451637	2	2
prudence	3	0.10833340747407334	2	2
existent	3	0.25592279167971504	2	3
misunderstanding	3	0.10738916601013375	2	3
nickname	3	0.2553892206657457	2	3
outspoken	3	0.1087446404184373	2	2
fractious	3	0.0010400226192655386	2	3
enforceable	3	0.04736197203897108	2	1
gloom	3	0.14213400613962698	2	3
spokeswoman	3	0.06838942816997091	2	1
transit	3	0.15145721960727107	2	7
masthead	3	0.013430411880499612	2	3
outright	3	0.21490929391149674	2	4
tribal	3	0.16442495287441283	2	1
incur	3	0.07943383832920499	2	2
hugely	3	0.12159551087612246	2	1
profitability	3	0.015371530307938067	2	1
bonds	3	0.031282878254445014	2	14
inducement	3	0.07523982594802203	2	2
offering	3	0.19571696565309735	2	17
underwriter	3	0.13993147238573767	2	3
vindicate	3	0.14235831701413362	2	3
privatise	3	0.14787434380530726	2	1
chancery	3	0.02465885060885553	2	2
cornish	3	0.18992090088303956	2	3
min	3	0.2750068570855173	2	3
shower	3	0.2077914707710464	2	11
schoolchild	3	0.1676382777365825	2	1
legality	3	0.12366146730308869	2	1
logo	3	0.1913546834879624	2	1
harass	3	0.11290192181413565	2	2
digitise	3	0.10703006010372906	2	1
foresee	3	0.15978407959724603	2	3
scout	3	0.12551042442538943	2	5
granada	3	0.21107162286059053	2	1
archaeologist	3	0.14827160812239615	2	1
caribbean	3	0.18531478331054232	2	2
discretionary	3	0.10227856448120869	2	2
provider	3	0.18132981033197662	2	2
franc	3	0.1291936681880801	2	1
gloucestershire	3	0.1587812975506916	2	1
ruth	3	0.17660658884573063	2	4
jeep	3	0.12673443401618956	2	1
caravan	3	0.1361147699434965	2	3
camouflage	3	0.20668454474313225	2	5
shelling	3	0.06177255419098093	2	9
secluded	3	0.1356742002861282	2	3
proximity	3	0.17298974910762657	2	3
vigilance	3	0.1512398983002693	2	2
worn	3	0.145048954131502	2	11
mine	3	0.15969571020943207	2	4
moan	3	0.13086577246624576	2	2
frenchman	3	0.11859323063835747	2	1
fork	3	0.15261883283608269	2	9
farmhouse	3	0.18128466588905415	2	1
northampton	3	0.17124813734745048	2	1
staid	3	0.13263941293787165	2	1
heating	3	0.15428517860440227	2	6
mansion	3	0.15847661167785332	2	2
stimulate	3	0.16691819154078422	2	7
overlay	3	0.16176196457495484	2	6
ventriloquist	3	0.11449555750047562	2	1
metempsychosis	3	0.10323557547684437	2	1
realization	3	0.12128255755451382	2	6
buddhist	3	0.12892168552020677	2	2
erect	3	0.22662587198371956	2	4
canyon	3	0.1211162659537756	2	1
grove	3	0.21489226339187525	2	2
weir	3	0.09877101419236622	2	2
serial	3	0.2173117795315315	2	6
ritz	3	0.14740131482747898	2	3
cashier	3	0.05290127377649079	2	4
highway	3	0.15072786736374613	2	1
dive	3	0.15942082000926158	2	7
m3	3	0.11661241667337348	2	1
appreciation	3	0.15212201953841767	2	5
malign	3	0.21852466588840871	2	3
aerospace	3	0.0750022545415883	2	1
perfume	3	0.12126196642498495	2	4
eden	3	0.16062960629570186	2	2
angler	3	0.15980891993093174	2	3
chub	3	0.12344796375576568	2	1
feeder	3	0.12077231505153052	2	6
gudgeon	3	0.07809095655054295	2	2
walton	3	0.18437194659202152	2	3
mick	3	0.1290175909204467	2	1
cancellation	3	0.048169153029633725	2	2
glacier	3	0.0975461748874965	2	1
melt	3	0.19391827423583288	2	7
anguish	3	0.10886520164855451	2	4
stockholm	3	0.1619999386945026	2	1
arctic	3	0.16259824787469043	2	4
canoe	3	0.11236018441610147	2	2
crackle	3	0.12551992058210515	2	6
ominously	3	0.10407117224922213	2	1
lapp	3	0.12921780689969073	2	2
leading	3	0.21350623444647968	2	20
crab	3	0.1499115778387384	2	11
10th	3	0.003316976003584715	2	1
biz	3	0.0856979905252202	2	1
vegetable	3	0.08664212078100686	2	2
patron	3	0.16242338142685178	2	3
scruple	3	0.09488294202782617	2	6
bourgeois	3	0.1486224052950115	2	5
speculate	3	0.1309903140712159	2	4
unreal	3	0.17901615649053249	2	4
dissolution	3	0.10079143174899503	2	5
arguable	3	0.22402045084919098	2	2
conservationist	3	0.14708914859403407	2	1
petal	3	0.07373031110383992	2	1
preservation	3	0.16787220029732633	2	4
ambivalent	3	0.08829802433382745	2	1
microscope	3	0.1525786606444994	2	1
tantamount	3	0.10411633519790646	2	1
thompson	3	0.1363198839543208	2	2
vanguard	3	0.12449185371008246	2	3
postgraduate	3	0.18322604937560905	2	2
memo	3	0.10011781769163071	2	1
informed	3	0.15886950062323313	2	4
withhold	3	0.10849118189519302	2	2
marker	3	0.11032963177460786	2	3
absorbent	3	0.080056103525544	2	2
individualizing	3	0.022803345479256738	2	2
numeral	3	0.01588963334050227	2	2
dichotomy	3	0.11047947907714302	2	1
fruitful	3	0.17419494582172865	2	1
finesse	3	0.10947140134104671	2	1
veneer	3	0.12357448774659956	2	3
optional	3	0.16897382219878945	2	1
petroleum	3	0.13764908279943852	2	1
happily	3	0.202027183937266	2	2
alpine	3	0.1586002389506533	2	3
stamina	3	0.12909827857167774	2	2
shred	3	0.1735796421132658	2	3
temperament	3	0.15100790364169334	2	3
canine	3	0.18875186074288344	2	4
physicist	3	0.15548467694305734	2	1
cumulative	3	0.19932752618675517	2	1
millionth	3	0.08741613837168431	2	3
slot	3	0.19080504814675736	2	8
sensor	3	0.1059074242264807	2	1
doctorate	3	0.09208291094307071	2	1
idiosyncratic	3	0.17312112378421604	2	1
generic	3	0.018578646702798407	2	5
enroll	3	0.10587280005826201	2	1
attainment	3	0.06149743162956104	2	3
uneasy	3	0.1417842902646503	2	5
oppression	3	0.10077048618885338	2	3
supremely	3	0.12225772905629739	2	1
windy	3	0.17509253603714137	2	4
turner	3	0.24367754664715544	2	8
pluralism	3	0.08575561568833882	2	3
arbiter	3	0.1355619643433862	2	2
seller	3	0.14202245095689425	2	1
argentina	3	0.16657791998036017	2	2
breakthrough	3	0.17341470650036642	2	3
ingenuity	3	0.11045904626314156	2	2
sorbonne	3	0.09114076565475031	2	1
armenia	3	0.1255154976037367	2	1
mover	3	0.1462833417200371	2	4
miracle	3	0.17105303337159217	2	2
autonomy	3	0.114857123114024	2	2
forestry	3	0.17776189449965793	2	1
mandatory	3	0.17132873050388142	2	3
yell	3	0.0852296799311794	2	4
waver	3	0.24332252664498036	2	10
photographic	3	0.16721506265291441	2	2
anomaly	3	0.13355916780111968	2	3
struck	3	0.21131149630100962	2	22
oratorio	3	0.10668161581063218	2	1
consciously	3	0.15076780786955726	2	1
familiarity	3	0.12121199280781718	2	5
technician	3	0.11496529246632214	2	2
categorize	3	0.17267500837298178	2	1
agrarian	3	0.19267674922563108	2	1
sutherland	3	0.14864287690861797	2	1
conscientious	3	0.16037627089836312	2	2
mobilize	3	0.11091037954057437	2	4
cite	3	0.20664593890121133	2	8
vis	3	0.13135187526094863	2	2
canterbury	3	0.1524470229544634	2	1
liberalization	3	0.09814106098870472	2	1
rethink	3	0.16548466279292337	2	2
camaraderie	3	0.12412425870404353	2	1
tanzanian	3	0.19701793932037595	2	2
detainee	3	0.12731176641202957	2	1
kenya	3	0.11408340157294816	2	1
span	3	0.2752138287211835	2	7
periodically	3	0.2490159477316797	2	1
hectare	3	0.12066212984590467	2	1
rebuke	3	0.06877723840482057	2	2
stationary	3	0.20212756473973345	2	2
kinship	3	0.0962524971109856	2	2
minimize	3	0.15276279579109184	2	3
strut	3	0.10511448245468347	2	3
adjustable	3	0.19879839474316544	2	2
concerted	3	0.16704652512603935	2	3
electrically	3	0.07564591175385009	2	1
gritty	3	0.19539637301529	2	2
drawback	3	0.1187450780649995	2	1
wayward	3	0.1610182779122914	2	1
orientation	3	0.15677262060490813	2	6
birds	3	0.16316457741619306	2	6
alertness	3	0.08908502051938105	2	3
mimic	3	0.14945563076232038	2	3
cadet	3	0.11611817787450818	2	1
tradesman	3	0.16291805999101974	2	1
chimney	3	0.12645640637223887	2	2
penny	3	0.25078367798653595	2	2
convincingly	3	0.14841268349887002	2	1
ferocity	3	0.1232239279508196	2	1
sewage	3	0.12965611830121096	2	1
examiner	3	0.1380684319318002	2	2
practicality	3	0.10749740457229857	2	1
gem	3	0.22494568187181993	2	5
fertile	3	0.1958333058779078	2	4
inexpensive	3	0.2043054271032387	2	1
contender	3	0.16816528610093276	2	1
concurrent	3	0.20242873971593875	2	1
saga	3	0.2359235684464216	2	1
strategic	3	0.18012755726353633	2	2
settler	3	0.11254473281537385	2	3
internationally	3	0.17929384115945082	2	1
array	3	0.18728349815835776	2	6
transmitter	3	0.13661096381906204	2	3
punjab	3	0.10832542283767703	2	1
maritime	3	0.1255058253170189	2	2
admiralty	3	0.13091169828498195	2	2
napoleonic	3	0.15262803673815664	2	1
propound	3	0.17769653972021404	2	1
procure	3	0.2500432047393586	2	2
offender	3	0.08207561907756093	2	1
wreck	3	0.18842853813625524	2	5
corpus	3	0.14003020235199612	2	3
dictionary	3	0.09792940048454461	2	1
baudelaire	3	0.07772207164295752	2	1
discontent	3	0.1243791785658473	2	3
teheran	3	0.09590368989904934	2	1
medley	3	0.07000576754578254	2	1
fetch	3	0.19700616404131854	2	4
intuitive	3	0.1508320767261171	2	2
sadden	3	0.1392470182271829	2	2
turin	3	0.034108053657403915	2	1
restraint	3	0.10671924474843579	2	6
inference	3	0.08978994973554304	2	1
compendium	3	0.14896027494148278	2	2
sour	3	0.14948638171758236	2	11
cuisine	3	0.02079341269743477	2	1
lotus	3	0.11785151230501967	2	3
distributor	3	0.11939171046404091	2	4
villain	3	0.1542730139712489	2	2
speke	3	0.13172593228047924	2	1
retrospect	3	0.12702956273774454	2	2
bitch	3	0.11824513898786719	2	6
downwind	3	0.13123340992735397	2	3
advisable	3	0.055974624717870215	2	1
graphic	3	0.1654132227087999	2	6
custody	3	0.10950233984472617	2	3
classify	3	0.1865752800026684	2	3
semantic	3	0.15412716243037017	2	1
uniformed	3	0.12092725672308535	2	2
cid	3	0.24782653459920514	2	1
pragmatism	3	0.11473082431756491	2	2
hake	3	0.08434323100048398	2	2
conurbation	3	0.17149651584743694	2	1
supposedly	3	0.17188474644841348	2	1
cognisant	3	0.07422193604822862	2	1
internally	3	0.22135835692795447	2	1
dulcimer	3	0.06050797618151479	2	2
repay	3	0.1323899442836597	2	4
applicable	3	0.1850586583755864	2	1
electrification	3	0.07898884186033721	2	2
reuse	3	0.1979468631257706	2	1
trailer	3	0.10564705287825675	2	4
dc	3	0.14633642159720406	2	2
pastime	3	0.13562462637835815	2	1
specialised	3	0.15609747710628333	2	6
log	3	0.19648558274101083	2	7
rightful	3	0.19704123048194377	2	2
marked	3	0.13615318911450794	2	18
timeless	3	0.16242570253316316	2	1
polarity	3	0.08144778766786893	2	2
converter	3	0.08797894911073789	2	1
endeavour	3	0.17296136636000878	2	3
actuality	3	0.17755375849964203	2	1
blithely	3	0.10502452564650766	2	1
overlooks	3	0.15128576676802805	2	6
righteousness	3	0.07313893109778084	2	1
swathe	3	0.1351133144436739	2	2
deterrent	3	0.08621891595364377	2	2
marketing	3	0.11564063813606125	2	7
gallon	3	0.0814492920040673	2	2
docker	3	0.11814291479913656	2	1
racer	3	0.14855313601039744	2	4
belgium	3	0.20027674069613424	2	1
quota	3	0.1547132168544836	2	3
jimmy	3	0.18064939389768744	2	2
debacle	3	0.13954335463894632	2	3
totalitarian	3	0.14017425246399262	2	3
unbreakable	3	0.1768219149036914	2	1
rocks	3	0.13031908115212096	2	9
hideous	3	0.19819469070290827	2	2
disastrous	3	0.17192847662898766	2	1
slogan	3	0.1563270454670798	2	1
dread	3	0.14628998559227602	2	3
disarray	3	0.15617491412298568	2	3
pence	3	0.09416769389520185	2	2
swede	3	0.18468561442716366	2	3
albania	3	0.18261814933840104	2	1
timothy	3	0.11496576085181483	2	3
quirky	3	0.17064754461590434	2	1
payable	3	0.11736451893359086	2	2
marketer	3	0.16315349910030186	2	1
overpower	3	0.11774505465351415	2	2
impersonal	3	0.11855921907221367	2	2
unpredictable	3	0.16763336469039058	2	3
plank	3	0.19813221763660124	2	5
sr	3	0.18397462739031942	2	2
directory	3	0.15788086815095292	2	2
homelessness	3	0.1463970727619417	2	1
chronology	3	0.12072652325323811	2	3
fresco	3	0.1285292368854203	2	3
troublesome	3	0.15184806557644223	2	1
extended	3	0.1547393744118498	2	22
keystone	3	0.14478949257475535	2	2
enact	3	0.2094035652874584	2	2
integral	3	0.21599040411232617	2	4
aeneid	3	0.08697248985492696	2	1
fore	3	0.14119248703159462	2	3
receptionist	3	0.14728712835862154	2	1
basement	3	0.1790382383198227	2	2
teenage	3	0.11646949584616699	2	1
nihilist	3	0.13328272347913395	2	2
masterly	3	0.150412271509433	2	1
vocational	3	0.17389463077073022	2	1
downright	3	0.13737487370857174	2	3
erupt	3	0.09842672720896217	2	8
pedagogy	3	0.10204487761221866	2	3
execute	3	0.1946108463918582	2	7
presley	3	0.1472727049874839	2	1
imitate	3	0.006586039993041785	2	3
dissatisfy	3	0.06649713936836965	2	1
dome	3	0.1591735769407818	2	4
nameplate	3	0.1481059318701955	2	1
solder	3	0.12596153187307427	2	2
workbench	3	0.13127306799138969	2	1
shank	3	0.09273238281555803	2	9
mow	3	0.022436023172917374	2	3
velcro	3	0.02050301800815509	2	2
ref	3	0.06351481337806648	2	1
prelude	3	0.1545945648761641	2	4
rob	3	0.11417239826007992	2	2
identification	3	0.17522540417646368	2	5
ni	3	0.11033931266441932	2	1
manual	3	0.13322384383524288	2	5
acceleration	3	0.1729028725356344	2	3
alienation	3	0.09513733974478482	2	4
fret	3	0.21525884315325652	2	16
publishing	3	0.16636537132012208	2	4
commodore	3	0.09732061677270509	2	1
middleman	3	0.19918839623640636	2	3
nazi	3	0.15111076194979645	2	4
hardware	3	0.11783107508219666	2	3
oboe	3	0.000872082910360709	2	1
oboist	3	0.0014352736805970008	2	1
suite	3	0.13552807812988674	2	4
cyborg	3	0.006176721337571338	2	1
unusable	3	0.027138807785957342	2	1
bates	3	0.215730716538208	2	8
oily	3	0.19844252716999125	2	4
clad	3	0.10679885279978574	2	5
unimportant	3	0.09550587761303013	2	2
wrapper	3	0.18621955942017496	2	3
sulphide	3	0.05069230129360921	2	1
immerse	3	0.2005774761953579	2	4
kylie	3	0.10563138718786917	2	1
grape	3	0.14693174976203205	2	3
rhine	3	0.10486945263448251	2	2
overwhelmingly	3	0.14093806468278514	2	1
strauss	3	0.06689690665071846	2	3
il	3	0.14131180769722798	2	2
paintbrush	3	0.12006572091675687	2	1
computing	3	0.10539960513467635	2	3
calcite	3	0.08415436806706682	2	1
fossil	3	0.1862316197238019	2	3
trucks	3	0.1213513470287015	2	3
rad	3	0.08820406024639509	2	2
erasable	3	0.08398037478732452	2	1
erase	3	0.10078982353608575	2	3
cultivator	3	0.09533852861244115	2	2
harrow	3	0.1629910123700029	2	2
consolidate	3	0.2977901056623865	2	5
cultivation	3	0.11983879533315045	2	5
aa	3	0.16900571957468058	2	3
diabetic	3	0.16565845923165212	2	3
mortality	3	0.11484421137704708	2	2
johnny	3	0.13102034065855536	2	1
collaborator	3	0.09978606241763455	2	3
coincident	3	0.007585945300362125	2	2
eleven	3	0.26157319326250966	2	3
projector	3	0.06753607166916857	2	2
correction	3	0.1905042555866602	2	7
archivist	3	0.14090540583953903	2	1
suffice	3	0.13122800965333917	2	1
afterward	3	0.11728102112991172	2	1
metallic	3	0.04349653596180725	2	3
eschew	3	0.010571496149396528	2	1
trades	3	0.14367030827353552	2	12
operatic	3	0.1743273419742546	2	1
displace	3	0.23812100207933026	2	4
scroll	3	0.1533865151494435	2	3
bike	3	0.1535202829174371	2	3
th	3	0.22755289722050953	2	2
caption	3	0.15055154848892405	2	4
enlargement	3	0.12300710187686355	2	4
tantric	3	0.07715438636039362	2	1
periodic	3	0.17797894776093345	2	2
fuss	3	0.09142128929043451	2	6
mischief	3	0.18236491349535403	2	2
envy	3	0.22281155653110254	2	4
despise	3	0.13864211983642974	2	1
symbolize	3	0.11800787137995102	2	2
purify	3	0.19702340235147198	2	3
sift	3	0.17174821785779873	2	4
avid	3	0.16551747802513087	2	2
nominalism	3	0.05731006234120465	2	1
ct	3	0.15214110634897582	2	2
unveiling	3	0.0951744502511579	2	5
renown	3	0.1518253772182655	2	1
strongest	3	0.17221422665783226	2	10
broaden	3	0.21102504294656352	2	4
refurbish	3	0.19294971288424742	2	1
haven	3	0.15746854249133357	2	2
seedless	3	0.08440042040180877	2	1
kafka	3	0.10232482871137123	2	1
reversible	3	0.12449749767722078	2	5
galaxy	3	0.0703110221778906	2	3
fractal	3	0.1376585816041832	2	1
graphical	3	0.11027234989474126	2	2
halo	3	0.17813138144486632	2	3
dither	3	0.090895809059013	2	3
monochrome	3	0.18771222658947226	2	3
addressable	3	0.0025517953162359865	2	1
ascii	3	0.014258403357515234	2	1
hex	3	0.0186935364018261	2	3
earl	3	0.16916065260556426	2	1
veterinary	3	0.08827139300039484	2	2
warhol	3	0.1206223181647732	2	1
cork	3	0.20074364594501973	2	7
briefing	3	0.1318233829567342	2	2
trump	3	0.07168594247097815	2	7
resentment	3	0.10683396205501465	2	1
rotten	3	0.1972094857206681	2	3
hokusai	3	0.01001792005028083	2	1
spider	3	0.18414412871954286	2	3
soap	3	0.18601520142342307	2	4
softer	3	0.1302276039250432	2	19
bidder	3	0.1132843541884944	2	2
miro	3	0.1578704880223357	2	2
teen	3	0.0872704974528579	2	2
hangar	3	0.15900253309694368	2	1
portrayal	3	0.14709319992963613	2	5
renovate	3	0.16182983759670863	2	3
michelangelo	3	0.08136044564590479	2	1
krasner	3	0.09595421971005014	2	1
kandinsky	3	0.10715750858060176	2	1
auctioneer	3	0.020327677649610965	2	2
gossip	3	0.16626011919048703	2	5
photographer	3	0.17576534811427394	2	1
mentor	3	0.15608271018413802	2	2
der	3	0.06942423583460178	2	1
phantasmagorical	3	0.17091393205117378	2	1
kindly	3	0.19474658592457547	2	3
hindsight	3	0.10270438396314685	2	1
pm	3	0.14963084908840873	2	4
quid	3	0.03920737056375804	2	3
dwindle	3	0.16426228902915416	2	1
frontage	3	0.07252188915033686	2	3
outbuilding	3	0.07402262331105525	2	1
recreate	3	0.19060338038951288	2	4
ting	3	0.16808402636549202	2	3
apologetic	3	0.01863605038572021	2	1
secrets	3	0.06442426537105668	2	3
sip	3	0.1587109090407711	2	2
mistook	3	0.011243385170670694	2	2
vaux	3	0.10905888872224301	2	1
scold	3	0.19969998712104164	2	3
stencil	3	0.055824147101908195	2	2
gamma	3	0.06643360185324472	2	3
assimilation	3	0.09630725855133486	2	6
inflow	3	0.12707449008759641	2	1
fabrics	3	0.1308869686923291	2	2
blasphemy	3	0.12185536466340215	2	2
undisciplined	3	0.12088409592290168	2	3
inimical	3	0.10769059369398253	2	1
tactically	3	0.003987150435543392	2	1
backtrack	3	0.09622118821145968	2	1
originality	3	0.1504872939228842	2	2
restart	3	0.22811781681312127	2	2
raiser	3	0.1285704786149028	2	2
reviewer	3	0.11727319720352862	2	2
mockery	3	0.10274253134043394	2	3
retailer	3	0.14346919050167595	2	1
parents	3	0.1489788983026228	2	3
switzerland	3	0.1531186236543244	2	1
signatory	3	0.08341488091015718	2	1
eggs	3	0.1485990947636442	2	6
canetti	3	0.09890543281887394	2	1
wallet	3	0.10576010340314916	2	1
mete	3	0.1259934429463612	2	1
ascertain	3	0.13449969825676047	2	4
brutal	3	0.16633917088586045	2	4
psychiatrist	3	0.14011876251696231	2	1
misery	3	0.1456257880352094	2	2
probation	3	0.08700977980416136	2	3
trench	3	0.0909403895418374	2	9
tunisian	3	0.10861246530497574	2	3
albanian	3	0.08870257557763143	2	3
probity	3	0.07268435221389018	2	1
hepburn	3	0.057642762552960046	2	1
strengthening	3	0.0717598645289147	2	5
dissertation	3	0.10032567624598628	2	1
bookstore	3	0.10920675812024372	2	1
premature	3	0.16177557336777312	2	3
daw	3	0.18722140859699177	2	1
iroquois	3	0.09044842177189256	2	2
inappropriate	3	0.2003441029269596	2	2
diana	3	0.18451914367488512	2	2
franchise	3	0.19996496888309975	2	4
mitterrand	3	0.06519856338861389	2	1
chic	3	0.21175061160237937	2	2
