Word	Frequency	Diversity	Clusters	Density	Synsets	WikiFreq
butch	4	0.1831207903945899	2	0.5027989083365898	3	6371
breach	12	0.19256212281553084	4	0.46912048680479107	5	2793
chilean	4	0.17644870751983951	2	0.8433061292552091	2	66
lime	7	0.2193542499788857	4	0.5303617790407235	8	93
referee	22	0.19715947581527749	1	0.45061755670048403	5	10743
mint	8	0.2774760906909108	3	0.41116962435158566	8	62
foreign	89	0.2980306920455326	18	0.40338327871408264	4	390806
blunt	6	0.21609156977432123	3	0.6023507274563957	9	8017
candidate	40	0.2547701193448375	6	0.4005669264463705	2	21576
event	85	0.2658924870936959	15	0.42178392657187846	4	473
eighty	13	0.21294471818873198	3	0.6293957901218443	2	4944
enormous	28	0.2831356663321773	7	0.46941650811835883	1	28203
scottish	47	0.2948166854615721	12	0.4391665097200979	2	4033
perceptual	4	0.10526054950144614	2	0.7149127469883572	1	753
another	270	0.3793522898598054	35	0.3699180036471904	1	141
painful	7	0.24472931248975702	3	0.5824761763091436	4	649
mexico	6	0.13979831157759157	3	0.5048074768832359	1	36
surrealist	4	0.1556376885417561	2	0.6097702205952338	1	2668
left	70	0.3138819506026151	13	0.3988766874080984	24	11110
diplomatic	5	0.1834255189836795	3	0.48913692662336195	2	13909
piece	86	0.27290573128434475	12	0.41750224227146554	18	100
concurrent	3	0.20242873971593875	2	0.6966518334163603	1	3474
moscow	13	0.2645358171167453	4	0.5054793417151345	1	52
bird	36	0.2555692048837901	10	0.4333211067268483	6	18917
dismay	8	0.17071344201419456	2	0.5803873413103247	4	255
prig	7	0.2221018722357911	3	0.5969797223362585	1	75
complicate	6	0.13540273372429434	3	0.5157977094104714	2	8461
stance	7	0.2199676395082663	2	0.45610310508222573	2	1050
poet	44	0.20703254927158607	8	0.42475686697212317	1	7807
drop	48	0.3149607878266279	9	0.3654424893765757	32	281
parcel	5	0.2211178963442321	2	0.5676753838036837	7	2047
wee	4	0.12301816390154566	2	0.4767552784306823	4	68
enlarge	11	0.29096529094655416	5	0.49612166801921115	4	615
violet	7	0.2549526463331199	2	0.43543390702649265	3	24801
exclusive	23	0.34993068456915133	6	0.4391448192549911	4	575
foal	3	0.059631079064942694	2	0.6769018348853196	2	1312
obscurity	5	0.14836850149166902	3	0.5654043888855967	3	412
promotional	4	0.21458596878894126	2	0.7049359954465027	2	6372
goldberg	38	0.17184973047251656	7	0.4309396638052009	1	18223
retreat	8	0.26411887337993134	2	0.6308868541088948	11	678
procure	3	0.2500432047393586	2	0.6158929195383034	2	104
depress	4	0.10503990059550813	2	0.7010495793628614	5	520
useless	14	0.17824504496065474	5	0.425079043043745	1	544
restrain	5	0.21103530870189516	3	0.606514986178168	5	351
stumble	4	0.2165130371712882	2	0.6013118410544546	6	220
cyborg	3	0.006176721337571338	2	1.0	1	3969
supermarket	4	0.15580632635005606	2	0.5759158518094757	1	2576
brain	59	0.19715562590401395	12	0.4584124685754272	7	3454
universal	15	0.2693457140273524	4	0.46732230477532594	7	302
roe	4	0.23317182298937256	2	0.42832037893879593	4	235
punt	3	0.13188876145049763	2	0.7386474029561731	6	4202
se	7	0.29542622361794824	3	0.4296212506433987	2	14323
bargain	4	0.10409649431166437	2	0.418189969042541	4	2676
deal	151	0.31838284359886065	25	0.41061028330918137	22	61
wayward	3	0.1610182779122914	2	0.6617962818263398	1	1442
pretty	17	0.23559693463817144	4	0.40440052675895544	3	232
desperately	9	0.19014986359729466	2	0.38616608963352406	2	560
holocaust	3	0.08259190741094975	2	0.7152148703131751	2	138
propriety	3	0.13069119892410744	2	0.699080601873308	1	151
litter	5	0.23188144351165768	2	0.45653958300235176	7	136
divert	4	0.2542542633704258	2	0.36692315451507795	4	251
desk	19	0.16864837981108785	6	0.34350894432596935	1	112
policyholder	3	0.128730078155136	2	0.6010277120058347	1	53
ada	3	0.05343717204932127	2	0.7285571882680707	1	243
variable	8	0.24012625440665017	4	0.5259911453372395	7	36
operate	28	0.26853083378860443	7	0.527861090783845	7	7117
trace	12	0.24810959418769363	4	0.4621125546854695	14	218
passion	10	0.19491031557558064	4	0.5313675108366369	7	3242
philosophically	4	0.09525257772577558	2	0.8146365825896122	2	200
trouble	40	0.23940686528100982	10	0.4022524329228898	11	6586
tell	222	0.25984838792483667	31	0.377984863274914	9	322
contractor	13	0.17913673206787395	6	0.5723870798564412	4	4610
distinct	14	0.2938877266036797	5	0.4662978051872548	5	406
justify	23	0.26896702737255884	6	0.45021454929418375	5	1155
tonight	4	0.12496165926726235	2	0.5790047032769092	2	62
stead	7	0.14225927584278134	2	0.6392217728942923	1	2636
domain	3	0.20268153919847628	2	0.5539718265816597	5	1230
cold	50	0.2409284987749556	14	0.4065103072286264	16	742
finance	45	0.2944223577038946	12	0.4478160618069238	5	2410
borough	10	0.19743373693486152	4	0.5650941239098313	2	56774
speech	65	0.23127894253460782	12	0.4215019825996607	8	105
dramatist	6	0.07245425321441999	3	0.8529347473559815	1	1541
rub	5	0.13750781901747863	2	0.5473268234752064	5	348
ever	105	0.30186403768833997	13	0.3469077466312769	3	12140
truths	4	0.07386657831217841	2	0.93823645337674	5	4036
astonish	5	0.1939439085110838	2	0.4529535362352724	1	1481
injunction	4	0.12778165802292488	2	0.5102732751051422	2	390
subject	137	0.29150819165922576	24	0.41882792077284686	15	32
veil	6	0.2002206381007771	3	0.6272535624855029	6	5724
prosperity	6	0.15261562954095084	2	0.4565269531226855	2	20989
civil	55	0.2390685007917772	13	0.5489428204510237	6	112
workman	4	0.1910106412366836	2	0.6179336186115116	1	4548
anemone	4	0.12834808390078545	2	0.6172663403546281	2	1109
diction	7	0.1456011654251439	4	0.5692605751388424	2	123
saga	3	0.2359235684464216	2	0.6164552823475743	1	744
tropical	10	0.207590069793596	2	0.5876094398828631	4	173
saussure	6	0.08661844124152072	4	0.6686018826728494	1	2478
resort	8	0.291255881032805	4	0.4756001476521509	6	36617
tall	13	0.24781619709538102	4	0.4069498621505251	5	2231
informed	3	0.15886950062323313	2	0.5777638934289039	4	5212
cane	3	0.211826929479758	2	0.6234409601964397	4	64
order	202	0.2893167692180632	35	0.435417674126081	24	52
highland	3	0.18049882903798886	2	0.6282309532207669	2	13346
heat	36	0.24638436219684834	10	0.4162328031139786	11	5226
worry	42	0.2239518658170844	9	0.3540219123272078	8	946
fix	42	0.37139509819108474	9	0.4059494768392021	17	1363
expert	33	0.2662995567241966	8	0.4780363176870815	3	10265
stun	7	0.14322486458403003	3	0.5143061642814527	3	77
polite	6	0.23361913064814843	2	0.4904946912280849	3	533
mood	56	0.198734872254911	13	0.5105467458212205	3	1017
punishment	16	0.16872538279900073	3	0.4544388548026179	1	6800
preoccupation	4	0.14117754965986012	2	0.6016234833061365	3	123
cult	4	0.14923716697575767	1	0.8650612124882143	5	51
cellulose	4	0.08748097482350398	2	0.6919023710343682	1	585
metempsychosis	3	0.10323557547684437	2	0.5260962958028477	1	35
board	67	0.28584894138629596	13	0.4394290404420536	13	8578
hearing	4	0.15054684428254048	2	0.6046707689316271	12	415
trough	4	0.14667347078481852	2	0.7557264283985975	6	1390
rebuke	3	0.06877723840482057	2	0.9293531277413182	2	79
airport	9	0.18429709059988328	2	0.5944341816679175	1	6656
asleep	5	0.04729014080269078	2	0.6915605740860576	5	11805
admirable	4	0.23169956647166318	2	0.6005959927608785	2	708
button	9	0.18751149517881227	3	0.5529712416523397	9	49126
settlement	20	0.2742358438364979	4	0.4810124116600405	7	162
executive	64	0.27528212109198186	14	0.4204460900320633	4	3237
whatsoever	5	0.24185684953535933	1	0.48698066802357026	1	112
inability	3	0.08578876899553482	2	0.6217865265997982	2	326
death	58	0.245676556822812	9	0.42124717265676076	8	5109
ref	3	0.06351481337806648	2	0.9674792081833087	1	267
tap	8	0.2830327954023909	3	0.3776794604457618	20	48
forester	6	0.13137277999371041	3	0.8338052818355842	3	2579
cup	34	0.2822725824042093	5	0.41839105916062813	11	673
rigid	10	0.2757097671706221	4	0.4142416888709889	5	17204
plague	4	0.22214154805458475	2	0.4619121994680171	7	7637
forecast	14	0.20106271164265518	5	0.44549410896835756	4	4207
establishment	20	0.26130934799624	7	0.46804719016753726	7	17951
affirmative	5	0.18104720126408064	3	0.34171142983605574	4	1091
evade	6	0.20257411558707028	3	0.5462136502345593	4	88
sponsorship	8	0.2074007174605061	3	0.5661581937968996	1	1851
wholly	14	0.23639805558697138	5	0.550935138570368	1	21825
sly	4	0.18787907801703085	2	0.5411794715066538	1	210
tokyo	6	0.16993687677907965	3	0.7098816502981499	1	35
curiously	3	0.17634660986914827	2	0.4839812428949478	2	1367
reversible	3	0.12449749767722078	2	0.860359923165049	5	660
requiem	10	0.13913182833391402	4	0.4791195683447622	3	1166
inland	3	0.14369551281375517	2	0.7741243940195012	2	44159
growth	23	0.2149933522744684	5	0.46467515602314624	7	166
17th	3	0.1611731690451614	2	0.5540039195142569	1	111819
hurt	8	0.22446126347501053	1	0.46518013682968173	14	5188
bomb	29	0.2156672155650509	7	0.41329505156355023	5	673
emergence	4	0.16541141957847671	2	0.72245026703658	4	3338
add	106	0.2855545755090697	20	0.4246423158985189	7	371
weld	3	0.15382448106872024	2	0.575344212054051	5	7302
merchant	20	0.2511944205430049	4	0.48204334895162626	1	30244
telephone	31	0.20099987387658252	8	0.4451648463062941	3	1022
analyst	12	0.18064129297569653	4	0.4137085773023074	3	4379
series	62	0.3340843466517698	15	0.4673382191127007	7	127
uncomfortable	3	0.10945414373117808	2	0.57989687266863	2	9888
undergraduate	9	0.20751360031915655	2	0.4424367921387443	1	7266
import	24	0.30889304048514826	7	0.44784247349734574	8	805
enforceable	3	0.04736197203897108	2	0.8318144954197475	1	1847
racquet	9	0.15356444587769502	4	0.60676192525854	1	916
repayment	11	0.13456698932740466	3	0.480260608935343	2	377
service	229	0.2977006949092017	37	0.4103285795692743	18	151
born	8	0.22718055663888992	4	0.6338349945842042	16	40
owl	4	0.09166534068104742	2	0.5459342910509783	1	31216
representational	8	0.09939807395213963	1	0.663413161489949	1	259
start	203	0.3601848962259281	31	0.3819500052915802	22	3292
thresh	6	0.1118925562915144	2	1.0	4	269
positive	27	0.2839103437436685	5	0.44251729079547947	13	794
liberate	4	0.2312437930307387	2	0.5188802639076338	4	1057
pressure	59	0.23497723136587187	12	0.46234531503684145	9	32
parson	5	0.2384851265932897	2	0.46811698585089445	1	1168
leningrad	3	0.13438295487247906	2	0.5752644412418043	1	24208
elbow	16	0.17954867568907965	5	0.5209117075378333	7	107
meticulous	3	0.17713913795171463	2	0.7710025185589496	2	87
overture	12	0.16082858539794284	6	0.5075645086258407	3	5449
media	13	0.23346966864681387	4	0.4283907257768731	11	69114
thinker	3	0.12974731415046112	2	0.6687644612317394	2	2833
turin	3	0.034108053657403915	2	0.8608761091179823	1	26086
constrain	4	0.1431354094434652	2	0.5838371631247375	2	226
chest	31	0.1295382848525856	9	0.4804072354228144	4	119
conscientious	3	0.16037627089836312	2	0.5200611599338214	2	668
little	439	0.3333762256717381	52	0.3960576192120714	10	71263
adaptation	5	0.17986554987461748	2	0.6244152863886198	3	6920
dress	21	0.24071279776369878	4	0.37311323954160225	21	223
privatised	7	0.1284539368876982	3	0.5639537250488446	1	323
gallery	26	0.22620535612490322	5	0.42176332550325346	7	141
throb	3	0.16032085620788053	2	0.5423631237927119	5	525
friendship	11	0.19406900302232255	3	0.4046118317620827	1	69143
wrapper	3	0.18621955942017496	2	0.7448926463743326	3	467
extended	3	0.1547393744118498	2	0.8540370665861078	22	39670
tenderly	3	0.1352167382748605	2	0.6916495505955113	1	370
sausage	3	0.17151729376348654	2	0.5660958237128472	2	192
unemployment	14	0.1831250742955042	4	0.4737553427703635	1	29059
cola	4	0.1156576176165365	2	0.6213418869982654	7	83
property	50	0.3035924836379625	6	0.4004241357123823	5	457863
mary	27	0.24157953284966943	8	0.3299277346866579	1	274
impressive	23	0.30587006703613945	6	0.45281356388183164	2	829
imperative	5	0.171857429596318	3	0.5561763310264913	4	1530
portion	3	0.17325637115900674	2	0.620418429713826	8	4069
intensity	12	0.20444947058023277	4	0.6195721709997564	4	1538
monument	9	0.19634958907710426	4	0.6545243774695002	3	60
craft	8	0.23730563306475794	4	0.4636682600463013	6	11373
understanding	4	0.09637051927568452	2	0.5422245932368648	10	94
accomplish	3	0.19392406202977638	2	0.4300797626603232	2	620
millions	4	0.15674134146679697	2	0.567740383674024	2	3744
normally	12	0.3161418173255606	5	0.4135021114794621	1	34711
number	199	0.25722209847190963	31	0.4666364192871146	17	6314
rug	9	0.2284351454116392	3	0.43601918144886137	1	1021
consumerism	3	0.0979549787434248	2	0.6939527919730885	2	238
madness	5	0.12633515852687796	3	0.48248255931704237	5	20051
improvement	13	0.18582329009311438	3	0.47717418671440703	3	20743
company	220	0.26280649264421213	34	0.4209462935754144	10	173
answer	46	0.24098990728970596	8	0.44178441247540734	15	110204
psycho	5	0.1321554131963147	3	0.6338185959508122	1	612
grass	17	0.23226120814945728	5	0.42346618012452547	11	106
infinite	4	0.15968900804989136	2	0.6362529890026926	5	100
audience	322	0.21239779253310853	57	0.44005386064301244	4	2973
grassy	7	0.11586223178983093	4	0.5324553697981665	1	7058
citizens	4	0.12411795968140149	2	0.7464148393507044	1	18126
wistfully	4	0.1421885881264461	2	0.7577645657153543	1	249
net	25	0.31513636132527817	5	0.40484892091370545	12	44
paul	29	0.2551658842292442	9	0.4024786123217422	2	1079
july	28	0.23001603539997495	7	0.4276017429671494	1	539
soil	32	0.2066103818504963	6	0.4570100896238065	5	12913
binary	12	0.1901649601107279	4	0.6305491429051946	4	3997
territory	8	0.20619531023714163	2	0.37326885677268773	3	22337
detrimental	6	0.18589322875982028	2	0.5552397001710895	1	95
implies	5	0.16151444758603842	3	0.5035101108768205	5	17224
cripple	3	0.12046440292191411	2	0.6705434320548656	3	925
renewed	4	0.14864377349623342	2	0.572965178925105	3	195
freedom	56	0.2101333482293796	13	0.4212194941364497	2	5574
home	177	0.2984113222170438	25	0.36239618203535884	17	64
character	154	0.24792423660624258	30	0.45576828986870604	10	840020
motivation	7	0.15494646108756663	3	0.4702858944068555	3	2348
musical	30	0.26119001945085013	8	0.48057217176627726	5	93219
kipling	4	0.14403526025350002	2	0.796879740892544	1	2273
genuinely	13	0.28916910138363866	4	0.4530693793994059	2	71
fifth	13	0.33786049294747517	5	0.4251114011637094	5	5043
slacken	3	0.004711251143187045	2	0.9999571862609672	4	393
elgar	5	0.14165286657113144	2	0.39388505664023726	1	6359
footballer	4	0.14721427847751511	2	0.5679047826577952	1	8889
weekend	44	0.24816793968187853	9	0.4286743649104571	2	21788
customs	8	0.2607012088428871	4	0.5308739059393541	5	54801
listener	7	0.20489631353720025	3	0.5480797020079947	1	3314
confront	11	0.25023818300496736	2	0.3702636926503771	4	1490
fog	3	0.11945271253671903	2	0.6614586205114461	4	20584
notorious	4	0.2147624893572023	2	0.47797964036120005	1	32
proceedings	11	0.18244165788161765	3	0.5057788780181697	8	16060
purport	9	0.3078844696176561	4	0.5061500728922164	4	207
vienna	6	0.23444284174928773	3	0.5351730521214906	1	43
withdraw	22	0.24986831398808543	6	0.49835359609573543	12	440
holmes	3	0.15404028122133406	2	0.46422095978547734	4	57516
ascent	6	0.15048331657852754	2	0.46465292041246314	3	3211
respondent	5	0.12099163303414402	3	0.6465440015774729	3	1289
ray	10	0.2116691574725904	3	0.45983877314593835	10	58525
quarter	20	0.29644173768564924	6	0.4205324157367533	18	17814
local	175	0.32888954772482787	28	0.4269422714224982	5	2093
housing	17	0.21973658828366147	4	0.4959052010749941	5	31
biographical	3	0.1313791329826024	2	0.5514435997680863	1	15637
balcony	3	0.005708967351268875	2	0.9999448968610207	2	150
pin	5	0.25470636658595003	2	0.6197623334252864	15	648
door	75	0.21006569680547224	1	0.43163078174605557	5	189129
furthermore	12	0.2302184569471931	5	0.4962409475653195	1	5563
about	746	0.3102554034068487	104	0.40922702236176767	8	7938
bakery	4	0.20169773332621163	1	0.4547277791097506	1	5162
amuse	6	0.16215384721095605	3	0.5333338920263961	2	237
necessarily	31	0.29056571136413767	4	0.5490926445985143	3	35011
wrist	10	0.14743468375442753	5	0.48154591262181995	1	871
feel	221	0.24025789122239813	36	0.35372271472962213	17	47
skinhead	3	0.1196501439609684	2	0.7914976189544297	1	678
carson	4	0.15993493341771006	2	0.7597233962739934	2	37689
gossip	3	0.16626011919048703	2	0.6483483312504728	5	2698
encourage	23	0.2549823461471712	6	0.478092151526296	3	3435
box	57	0.2676490699727506	14	0.39144259020936395	13	27717
matter	128	0.24119537071925717	16	0.4118917198747787	7	221227
capable	31	0.19856204789338186	7	0.4388923271868586	5	89186
everywhere	10	0.2242421177604101	4	0.4292007353364521	1	19792
record	154	0.30956811809752577	30	0.4480211182873351	13	41155
two	536	0.3826250844038325	75	0.4284762993049201	3	1651
timeless	3	0.16242570253316316	2	0.6816344766028164	1	947
idiom	5	0.125690872005546	3	0.7471586833887653	4	431
selection	20	0.24222932532601732	4	0.48561188723090326	5	160075
firmly	11	0.2644273769345999	3	0.4887719014362126	3	11681
frankfurt	8	0.15477778695829242	4	0.7078053264191383	1	51655
transcendent	5	0.11419616712926392	2	0.622054351470345	2	496
script	19	0.27340476536297925	4	0.46232430901155624	4	91
single	76	0.363462967387944	14	0.38211282475023556	10	151
walk	64	0.2187957490869512	13	0.395610655505763	17	164
arbitrarily	4	0.16424756699996595	2	0.6290312139428246	1	66
strut	3	0.10511448245468347	2	0.7198142970974657	3	1610
keeper	5	0.2238710173852097	3	0.5704896096457865	2	77
wire	10	0.198079940071363	3	0.46497963859731467	9	151
rate	153	0.2104184120455153	27	0.436505086794449	7	1711
chess	4	0.15769148741846015	2	0.5254074543866423	2	90
soul	9	0.2301675608592262	3	0.4328343129185217	5	15004
duly	3	0.17721743957851008	2	0.5983750946995592	1	212
pick	33	0.25992195604170926	9	0.38773180508786975	21	2353
ideally	6	0.22869135431828835	3	0.50054793419638	1	1830
cornish	3	0.18992090088303956	2	0.6535103034265578	3	17901
mad	12	0.215056431573483	4	0.45318196826395046	4	529
georgian	15	0.21993533092672676	6	0.5432510480227053	7	51877
finale	4	0.1669280886134008	2	0.4563969225168665	3	107
rodin	3	0.12159585185404242	2	0.6406251823881914	1	3531
bold	13	0.2809303891279326	5	0.4228024117404644	4	697
spectacle	8	0.23699240730401216	2	0.4515564164811797	3	604
beat	43	0.3596960872244992	6	0.3759012127612853	34	10499
cock	9	0.29538218761303425	4	0.4931400456897217	8	4542
underneath	11	0.2639638456047606	3	0.5051001788378855	2	2699
harry	9	0.21488331503399716	4	0.44621795923706625	2	2148
human	84	0.2826794565922389	16	0.44360204306369727	4	7484
lesson	15	0.2002846430515947	4	0.5124239860583488	4	5792
